frequency_hz,vout_real_v,vout_imag_v
21.1348904,-970.6575619,-639.9672192
21.3796209,-975.797529,-634.1907292
21.62718524,-980.8377963,-628.4318586
21.87761624,-985.7799126,-622.6918354
22.1309471,-990.6254203,-616.9718364
22.38721139,-995.3758543,-611.2729884
22.64644308,-1000.032741,-605.596369
22.90867653,-1004.597599,-599.9430088
23.1739465,-1009.071934,-594.3138918
23.44228815,-1013.457245,-588.709957
23.71373706,-1017.755018,-583.1320996
23.98832919,-1021.966725,-577.5811722
24.26610095,-1026.093831,-572.057986
24.54708916,-1030.137782,-566.563312
24.83133105,-1034.100014,-561.0978819
25.11886432,-1037.981949,-555.6623897
25.40972706,-1041.784994,-550.2574922
25.70395783,-1045.510542,-544.8838108
26.00159563,-1049.159969,-539.5419321
26.30267992,-1052.734638,-534.2324089
26.6072506,-1056.235896,-528.9557616
26.91534804,-1059.665073,-523.7124789
27.22701308,-1063.023483,-518.5030189
27.54228703,-1066.312425,-513.3278103
27.86121169,-1069.53318,-508.1872527
28.18382931,-1072.687014,-503.0817184
28.51018268,-1075.775175,-498.0115526
28.84031503,-1078.798894,-492.9770746
29.17427014,-1081.759386,-487.9785787
29.51209227,-1084.657849,-483.0163349
29.85382619,-1087.495462,-478.0905899
30.1995172,-1090.273389,-473.2015675
30.54921113,-1092.992777,-468.3494702
30.90295433,-1095.654755,-463.534479
31.26079367,-1098.260434,-458.7567548
31.6227766,-1100.810911,-454.0164391
31.9889511,-1103.307262,-449.3136541
32.35936569,-1105.75055,-444.6485044
32.73406949,-1108.141818,-440.0210767
33.11311215,-1110.482095,-435.4314411
33.49654392,-1112.77239,-430.8796513
33.88441561,-1115.013699,-426.3657457
34.27677865,-1117.206998,-421.8897475
34.67368505,-1119.35325,-417.4516655
35.0751874,-1121.4534,-413.051495
35.48133892,-1123.508376,-408.6892176
35.89219346,-1125.519092,-404.3648026
36.30780548,-1127.486445,-400.0782068
36.72823005,-1129.411317,-395.8293754
37.15352291,-1131.294574,-391.6182424
37.58374043,-1133.137067,-387.444731
38.01893963,-1134.93963,-383.3087542
38.4591782,-1136.703086,-379.2102153
38.9045145,-1138.428239,-375.149008
39.35500755,-1140.11588,-371.125017
39.81071706,-1141.766787,-367.1381187
40.27170343,-1143.381721,-363.1881812
40.73802778,-1144.96143,-359.2750647
41.20975191,-1146.506649,-355.3986221
41.68693835,-1148.018098,-351.5586992
42.16965034,-1149.496484,-347.7551352
42.65795188,-1150.942499,-343.9877629
43.15190768,-1152.356826,-340.2564088
43.65158322,-1153.74013,-336.560894
44.15704474,-1155.093066,-332.901034
44.66835922,-1156.416275,-329.2766392
45.18559444,-1157.710388,-325.687515
45.70881896,-1158.976022,-322.1334625
46.23810214,-1160.21378,-318.6142782
46.77351413,-1161.424257,-315.1297546
47.3151259,-1162.608033,-311.6796805
47.86300923,-1163.765679,-308.263841
48.41723676,-1164.897754,-304.8820179
48.97788194,-1166.004805,-301.5339898
49.54501908,-1167.087368,-298.2195324
50.11872336,-1168.145969,-294.9384187
50.69907083,-1169.181124,-291.6904193
51.2861384,-1170.193338,-288.4753022
51.88000389,-1171.183104,-285.2928334
52.48074602,-1172.150908,-282.142777
53.08844442,-1173.097225,-279.0248952
53.70317964,-1174.022518,-275.9389487
54.32503315,-1174.927245,-272.8846964
54.95408739,-1175.81185,-269.8618962
55.59042573,-1176.676772,-266.8703048
56.23413252,-1177.522437,-263.9096776
56.88529308,-1178.349266,-260.9797693
57.54399373,-1179.157667,-258.0803338
58.21032178,-1179.948044,-255.2111244
58.88436554,-1180.72079,-252.3718937
59.56621435,-1181.47629,-249.5623941
60.25595861,-1182.214922,-246.7823773
60.95368972,-1182.937054,-244.0315953
61.65950019,-1183.643048,-241.3097996
62.37348355,-1184.333258,-238.616742
63.09573445,-1185.008032,-235.9521741
63.82634862,-1185.667707,-233.3158478
64.5654229,-1186.312616,-230.7075153
65.31305526,-1186.943083,-228.1269291
66.0693448,-1187.559428,-225.5738421
66.83439176,-1188.161961,-223.0480077
67.60829754,-1188.750987,-220.5491798
68.39116473,-1189.326804,-218.0771131
